image_source,image_label,cluster,pc1,pc2,pc3,combined_vector
01_201952081.vsi - 20x_001,Lymphocytes,1,-1.0543818895727821,-1.9860052383821802,-1.0543818895727821,"[ 0.12156686 -0.38957448  0.64577276  1.45195735 -0.60890495  0.16445136
 -0.20834661 -0.05510395 -0.85795556 -0.1762865   0.73699681 -0.81187803
 -1.03614934 -0.86178279 -0.9304772   0.11829827  0.34647518  1.9432891
 -0.17082756  0.14031172 -0.1702522  -0.57074476  0.32811299 -1.76308959
  0.18150534  0.58229294 -0.59742152 -1.13861886  0.04085549 -0.47075061
  0.83635323  0.41914635  0.73284262 -0.52184714]"
01_201952081.vsi - 20x_001 (2),Lymphocytes,1,-2.5089165878323105,-0.9092531098861238,-2.5089165878323105,"[-0.96680177 -0.86216917 -0.56356352  0.2442623  -1.24276261 -0.9724724
 -0.68539505  0.62251537  0.22656655 -0.6154599   1.24292936 -0.57428995
 -0.39394958 -0.1142813  -0.46730181  0.0646958   0.35263581  1.26966813
 -0.25383943  0.146731   -0.76375546 -0.86355859 -0.47432768  0.71689564
  1.05464327  0.48460733  0.8048291   0.81591046  0.02247757 -0.04004823
 -0.9469104   0.0491819   2.20675632 -1.58681665]"
01_201952081.vsi - 20x_002,Lymphocytes,1,-2.253166567048514,-0.6698996346915659,-2.253166567048514,"[-0.63410805 -0.73855946 -0.16045143 -0.35958523 -1.07842914 -0.6279833
 -0.65960159  0.3723385   0.10341636 -0.41714357  0.00814821 -0.71799242
 -0.38094815 -0.24297511 -0.50843257  0.78450045  0.70475983  0.57067226
 -0.43514365 -0.54443386 -0.59817229 -0.88864848 -0.65989401 -0.92195363
 -0.60944417  0.7344794   0.33289296  0.20821495 -0.58936357 -1.46316459
 -0.16940466 -0.48217044 -0.74058401  0.68603914]"
01_201952081.vsi - 20x_003,Lymphocytes,1,-0.662909367624019,-1.1506182491622137,-0.662909367624019,"[-0.42105617 -0.42778054  0.02560031 -0.35958523 -0.18633318 -0.27013502
 -0.26062521 -0.06048297 -0.19315642 -0.0998913  -0.41479909 -0.86547461
 -0.86054355 -0.61782038 -0.85476936  0.36333815  0.28644725 -0.18794172
 -0.23583587 -0.17097822 -0.3410503  -0.50781092 -0.0723758  -0.72888509
  0.18935799  0.15387684  1.02782389 -1.45511194  1.75669839 -1.11108733
  0.55009346  0.02607359  0.2398644   0.14210701]"
01_201952081.vsi - 20x_004,Lymphocytes,1,-1.0016938165855367,-1.5071254970067396,-1.0016938165855367,"[-0.43557299 -0.59898269  0.1496348  -0.35958523 -0.74193681 -0.21662699
 -0.41873862 -0.14837034 -0.55316522  0.26000289 -0.35417808 -0.7559779
 -0.84456232 -0.61920711 -0.94623309  0.51648808  0.38640729 -0.40732969
 -0.32470169 -0.6529523  -0.45436803 -0.66289782 -0.34024045 -0.70743677
 -0.31323836 -0.85615613  2.1637981  -0.43252861  0.87280013  0.08089571
  0.47639826 -0.62117848  0.65056529  1.28467535]"
01_201952777.vsi - 20x_001,Lymphocytes,1,-2.8313173995330034,1.172750747007549,-2.8313173995330034,"[-0.6384062  -0.43652405 -0.40852041 -0.35958523  0.48665149 -0.95763168
 -0.50579681  1.12249044 -0.11820999 -1.06345545  1.15401158  0.43370396
  0.48625402  0.61314815  0.69001756  0.53946057  1.16681626  2.27155319
 -0.44136999  0.37481875 -0.63178168 -0.20563697 -0.55626127 -1.07285237
 -0.1843013  -0.64548994 -0.54657856  0.19305876  0.18424377 -1.04080645
 -1.71609592 -0.397577    1.7074466  -0.92706662]"
01_201952777.vsi - 20x_002,Lymphocytes,1,-0.28049182295951786,0.7845692609791813,-0.28049182295951786,"[-0.48004982 -0.20709563 -0.43952903 -0.35958523  0.30666721 -0.52747059
 -0.22652931  0.31577267  0.68237525  0.24094095  0.01486628  0.2363547
  0.51715747  0.89413978  0.6798451  -0.93077871 -0.00268099  1.71483062
  0.11409153  2.096796   -0.32499546 -0.02832045  0.42272802 -1.27134514
  0.49864254 -0.02401202  0.26057866  0.23059398  0.0705306  -0.98694018
 -0.02078813  1.00885577  2.15555347  0.06037405]"
01_201952777.vsi - 20x_003,Lymphocytes,1,-3.5898887413769773,-0.601316795757335,-3.5898887413769773,"[-0.36320411 -0.79655961  0.27366929 -1.56728028  0.61185794 -0.80935472
 -0.91547536  1.33322412 -1.08593613 -1.24015986  0.76060846 -0.24252648
 -0.83534949 -0.67549673 -0.99105733  2.00969984  2.10210744  1.25044857
 -0.79389185 -0.9623928  -0.84533793 -0.69023871 -1.48732731  0.38808058
 -1.40414053 -0.59785242 -0.42352366  0.42581376  0.04657032 -0.40540146
  0.43407275 -0.68024307 -0.06690495  0.33094944]"
01_201952777.vsi - 20x_004,Lymphocytes,1,-5.292035763328659,0.05254597258825741,-5.292035763328659,"[-0.98486879 -1.08568639 -0.40852041 -0.35958523  0.08755593 -1.31600987
 -1.21636186  1.45794407 -0.37467273 -1.71664789  2.40349875  0.20842735
 -0.63813768  0.07007544 -0.50859968  2.12456228  2.88287673  2.99646382
 -0.90062436 -0.15701688 -1.13856939 -0.85339079 -1.54523654  0.37742469
 -0.67821096 -0.3283242  -1.00124304  1.36883831 -0.90447489 -0.55824367
 -1.16438963 -0.82220979  1.19885759  0.14356364]"
01_201958154.vsi - 20x_001,Lymphocytes,1,-0.6477574832300304,1.9178653399784427,-0.6477574832300304,"[-0.58677525  0.11982116 -0.90465837  0.2442623   1.32396962 -0.46047325
  0.38646636  0.04027498 -0.03126106 -0.09832452  0.04167076  2.00909129
  0.0866768   0.41798582 -0.2975503   0.55477556  0.4057144   0.15295349
 -0.30788516 -0.49209877 -0.20642721  0.40477323 -1.08536374  0.90360314
 -0.32113527  1.62874889 -0.51161013 -0.39209322  2.0920208  -1.30992329
 -0.56716891 -0.02961787  0.72353899 -0.69251894]"
01_201958154.vsi - 20x_001 (2),Lymphocytes,1,-2.053815409499696,2.1088084013242265,-2.053815409499696,"[-0.10872105 -0.14265026 -0.03641694  0.84810982  0.50230229 -0.28859702
 -0.13441961  0.45005403 -0.34706166 -0.69092883  0.21109615  2.60109964
  1.25220598  1.5757625   0.19238843  0.73855547  0.81851739  2.43997284
 -0.39973959 -0.38712402 -0.3519606  -0.07972213 -0.77791903  1.05706353
  2.60514928  0.65033757  1.04450417 -1.5648029   1.86256552 -1.0902363
  1.47704857  2.19572394 -0.31668546  0.69894496]"
01_201958154.vsi - 20x_001 (3),Lymphocytes,1,-0.5420840266629762,-0.5680431805014952,-0.5420840266629762,"[-0.26883956 -0.23651487 -0.16045143  0.2442623  -0.12372996 -0.1320105
 -0.02681379 -0.11748577 -1.11152802  0.1214703  -0.3027483   0.56883478
 -0.20881717 -0.2144719  -0.5515413  -0.1420566  -0.22769093  0.32649273
  0.01176439 -0.20056223 -0.19668495 -0.31168065 -0.65857775  0.78689931
  1.73583557 -0.7363957   0.55483306 -2.43286736  3.19853243 -1.04306402
  2.73733073  1.45343847 -0.37663432  0.34927704]"
01_201958154.vsi - 20x_002,Lymphocytes,1,-1.0257025960773103,1.4822609850478796,-1.0257025960773103,"[-0.16365015 -0.09726389 -0.09843418 -0.96343275  1.13615995 -0.25666569
  0.01548504  0.34584868 -0.45477894 -0.553112    0.32464535  1.41261646
  0.4795746   0.3495272  -0.12220388  0.29442069  0.48316585  0.74569652
 -0.31247103 -0.16610543 -0.21874378  0.10357148 -0.46415296 -0.64977927
  0.4605779   0.42750339 -0.69753399 -1.98863556  1.89624811 -0.6595202
  0.15956918 -0.27332783 -0.20966764 -0.80336479]"
01_201958154.vsi - 20x_002 (2),Lymphocytes,1,-2.214390230337314,2.21210594284654,-2.214390230337314,"[-0.83368214 -0.37787998 -0.65658939 -0.96343275  0.65881035 -0.79830138
 -0.30323985  0.36050517 -0.71151419 -0.35971416  0.43270424  2.15635536
  0.54853889  1.07957414  0.01308794  0.97593785  0.89151046  0.38698014
 -0.47704977 -0.70879068 -0.47235304  0.00512985 -0.5595288   0.68381157
  1.26018649  1.45751199 -0.38663731 -1.28768156  0.78410759  0.00351951
  1.57681678  0.34278904  0.83011962 -0.63465982]"
01_201958154.vsi - 20x_002 (3),Lymphocytes,1,-1.4036495889900076,1.7489515327028384,-1.4036495889900076,"[-0.36628415 -0.37474109 -0.09843418 -0.35958523  0.19711157 -0.2628086
 -0.24802629  0.047557   -0.80305786  0.2121221  -0.84228596  1.54823755
  0.7326108   0.82205928  0.41793008  0.79981544  0.71177918  0.27730464
 -0.42424513 -0.64110677 -0.44662533 -0.18281921  0.16340001 -0.97434741
  0.86816517  2.06187271  0.72706915 -0.90847172  1.72046382 -1.01025964
  1.42929808 -1.28677992  0.79727342  2.29755729]"
01_201958154.vsi - 20x_003,Lymphocytes,1,-0.660070957060206,1.9135175924257233,-0.660070957060206,"[-0.56617183  0.16936854 -0.90465837 -0.35958523  1.05790591 -0.46791642
  0.37068473  0.0476019  -0.46556654 -0.25981834 -0.03539584  1.63170954
  0.60137401  0.5057061  -0.02841128  0.40162563  0.31216371  0.0746386
 -0.30659864 -0.59486172 -0.08950208  0.5865683  -0.34475299 -0.71456397
  0.02897291  0.67294361 -0.74589646 -1.34636438  1.72291355 -1.07898834
  0.71806107  0.50114923  0.22391172 -0.10792664]"
01_201958154.vsi - 20x_003 (2),Lymphocytes,1,-0.2976004406133986,1.3952190627892167,-0.2976004406133986,"[-0.10851396 -0.11351561  0.08761755 -0.96343275  0.71358818 -0.04415471
 -0.07235872 -0.08766214 -0.44249489  0.10339396 -0.49065662  1.14993552
  0.65641003  0.7381794   0.27262845  0.37865315  0.09171617 -0.91741763
 -0.1715374  -0.57355476 -0.05016241  0.00904125 -0.12574962 -0.53280788
  1.58922302  0.42704727  0.11598324 -2.25003412  2.30823437  0.48071691
  0.98509706  1.38175062 -0.21432939  0.95953987]"
01_201958154.vsi - 20x_004,Lymphocytes,1,-1.835979035730934,2.0795345901611144,-1.835979035730934,"[-0.70959814 -0.32286934 -0.96667562  0.2442623   0.24406399 -0.61441068
 -0.16778743  0.22705367  0.19799217 -0.3366434   1.42232435  2.11781802
  1.02232977  1.02788426  0.2184065   0.24081821  0.11432858  0.21186464
 -0.2642378  -0.5578348  -0.37175971  0.0508198  -0.77475668 -0.19618353
  0.59405193 -0.37867803 -0.15385266 -2.93967097  2.21466973 -0.2546335
  2.02735978 -0.63933423  0.27063042 -0.06858934]"
01_201958154.vsi - 20x_004 (2),Lymphocytes,1,-0.5223204664381051,1.2494709387752672,-0.5223204664381051,"[ 0.37754566 -0.13478301  0.67678138 -0.35958523 -0.46022229  0.4171007
  0.04674216 -0.19565148 -0.57772589  0.05339225 -0.35567154  1.31614954
  0.47330391  0.75079373  0.01318387  0.58540554  0.31059958 -0.80698218
 -0.2624484  -0.72073378  0.06092567 -0.38713855  0.04169288 -0.41231572
  1.37550629  1.03814853 -0.59594102 -2.09197008  3.06212563 -1.59082272
 -0.10624703  0.85642649 -0.36600418  0.07484291]"
01_201958154.vsi - 20x_005,Lymphocytes,1,-3.3475298499958717,2.4271068035326153,-3.3475298499958717,"[-0.53324717 -0.73882802 -0.22246867 -0.96343275 -1.00017511 -0.543906
 -0.57917547  0.44375298 -0.54303069 -0.2846794  -0.21391494  2.15396561
  0.98142703  1.2750438   0.4042813   1.41241514  1.46332653  1.32228374
 -0.63246965 -0.81336154 -0.67591295 -0.81372363 -0.81397007 -0.44785344
 -0.88441197  0.28115302 -0.91967044 -0.72719066  0.02996401 -0.72577701
  0.75001499  0.60305664  0.39436585  0.68789774]"
01_201958154.vsi - 20x_006,Lymphocytes,1,-1.7953103098326293,1.9918099378769543,-1.7953103098326293,"[-0.20721577 -0.33111095  0.02560031  0.2442623   0.0171273  -0.21993499
 -0.28664459  0.16764374 -0.55154597  0.02158174 -0.29438525  1.89321513
  1.04752177  1.17913249  0.32935065  1.04485532  0.88229236 -0.10684048
 -0.49545933 -0.81908355 -0.23885828 -0.27155746 -0.91840537  0.43021179
 -0.17625638  0.58590632  0.0395876  -0.40013014  1.03314484 -0.6114973
  0.67583229 -0.46845348  1.39298691  1.32261573]"
01_201958154.vsi - 20x_007,Lymphocytes,1,-3.0128364126531215,3.6948033168002756,-3.0128364126531215,"[-0.75228093 -0.50294221 -0.78062388 -0.96343275 -0.18633318 -0.65491738
 -0.29047999  0.28321414 -0.16409352 -0.24595512 -0.05533852  2.7451626
  1.58657728  1.63452376  0.91444754  1.42007263  1.39900771  1.83592797
 -0.6225016  -0.77961442 -0.57256496 -0.23989844 -0.82289789  0.04206406
 -0.2852751   0.20204059  0.40112541 -2.08488137  1.28970242 -1.43509193
  2.01749434  0.02538504  0.57643775  0.61024608]"
01_201958154.vsi - 20x_008,Lymphocytes,1,-0.20445756129694578,1.6446367494611842,-0.20445756129694578,"[ 0.25563327  0.02703205  0.39770378 -0.35958523 -0.35849205  0.2247412
  0.25388932  0.00615905 -0.03136841  0.03285139 -0.52362511  1.72217901
  0.86286295  0.86350162  0.00365168  0.23316072  0.01229548 -1.22500932
 -0.19954902 -0.52538533  0.06530186 -0.12998806 -0.35517449 -0.21900233
 -0.39007     0.71870524 -0.19240453 -2.07381388  2.07704913 -0.75555315
  0.71021953  0.03350784  0.07746175  0.27197431]"
01_201966097.vsi - 20x_001,Lymphocytes,1,-2.486955495250531,-2.1839763601652766,-2.486955495250531,"[-0.76379915 -0.93628663 -0.22246867  1.45195735 -1.54012793 -0.84108322
 -0.83928123  0.70723135 -0.32315976 -0.55467943  0.62195885 -0.81108281
 -0.49145192 -0.50872363 -0.39290254  0.10298328 -0.09738984 -0.72798768
 -0.10188609 -0.35554934 -0.88403184 -1.05442874 -0.96746565 -0.55744234
 -0.06047669 -0.26982408  0.53225681 -0.33278306 -0.94683056 -1.08750714
  0.78981071 -0.07375313 -0.56471349  1.90221417]"
01_201966097.vsi - 20x_002,Lymphocytes,1,-1.8213728189964882,0.3047891782499682,-1.8213728189964882,"[-0.23349778 -0.66515029  0.33568653  0.84810982 -0.20980939 -0.52096056
 -0.70560092  0.89766688  0.45928889 -0.8795056   1.07746183  0.23012282
  0.80192519  0.46589563  0.77860825 -0.10376912 -0.19249007 -0.31657329
  0.02293263 -0.09961123 -0.54651111 -0.56661368 -0.08865399 -1.32952534
 -0.11895072  0.20765946 -1.76314713 -0.98647854 -0.8670181   1.9420691
 -1.07675867  0.96827114  0.35776708 -0.85082135]"
01_202008304.vsi - 20x_001,Lymphocytes,1,-4.4860447029515855,1.4260025569067156,-4.4860447029515855,"[-1.19683401 -1.08052613 -0.78062388 -0.35958523 -1.33666745 -1.35443836
 -1.0379241   1.11522187 -0.52640497 -0.80452594  0.2939808   0.67973682
  0.78357547  0.61848582  0.19431623  1.56556506  1.97785227  1.79757326
 -0.74055955 -0.5724984  -1.10300498 -0.9927472  -0.9328005   1.21374454
  0.24801512  2.1706741  -0.29047127 -0.74312159  1.57713954  0.87729247
  0.02990361 -0.33432596 -0.11512468 -0.4152171 ]"
01_202008304.vsi - 20x_001 (2),Lymphocytes,1,-1.8401749119375883,0.35961302440083115,-1.8401749119375883,"[-0.31545553 -0.42644749 -0.22246867  0.2442623  -0.78106382 -0.5643242
 -0.51416577  0.66900328 -0.80111498 -0.8174472  -0.18569572  0.13379286
  0.76905588  0.28078041  0.37917059  0.09532578  0.09766309  0.95590798
 -0.16365859 -0.25248689 -0.40197834 -0.5644235  -0.75662875  3.3880075
  0.55310708  1.75032122 -0.69032188  0.65745068  0.31288993  1.57764269
  1.49007131 -0.05185015  2.59192743 -0.54760819]"
01_202008304.vsi - 20x_002,Lymphocytes,1,-5.495087307628903,2.9399241164447694,-5.495087307628903,"[-1.59677547 -1.32138046 -1.2147446  -0.35958523 -1.40709607 -1.67483602
 -1.27894937  1.11661995 -0.69288853 -0.59711189  0.86661741  1.76147903
  1.47044527  1.89013436  1.63059705  1.84889242  1.82934188 -0.16652703
 -0.71847081 -0.98307389 -1.34925016 -1.2032228  -2.01920786  1.71918562
  0.72257682  0.24766778 -1.82029062  0.50635997  1.43123178  0.209318
 -0.5778702   0.00815063  0.49062528 -0.25416254]"
01_202008695 a3.vsi - 20x_001,Lymphocytes,1,-4.006269440650696,1.965880094765536,-4.006269440650696,"[-1.13549694 -0.99272466 -0.84264113 -0.35958523 -1.28971503 -1.32381422
 -0.97481502  1.1278406  -0.88888083 -0.75854446  1.02323603  1.44432124
  1.88417587  1.57976975  1.7013105   0.77684295  0.79336898  0.45368374
 -0.44059123 -0.49798652 -1.05223354 -0.90891413  0.02585709 -0.1859715
  1.56289577  1.0173482   1.20638323  0.36861712 -0.97258223  0.13516961
  1.16302476  0.80816458 -0.05486698  0.27145621]"
01_202008695 a3.vsi - 20x_001 (2),Lymphocytes,1,-0.2754483331370736,0.38872822795937784,-0.2754483331370736,"[-0.336076   -0.25863591 -0.22246867  0.2442623  -0.15503157 -0.15082295
  0.05872366 -0.0756057   0.880206    0.42266075 -0.15003307 -0.07028528
  0.17848015 -0.10931446  0.23834447  0.04938081 -0.02826614 -0.27762037
 -0.11051201 -0.41491681 -0.17145519 -0.10978243 -0.24067923 -1.74587494
 -0.50147162 -0.6834081  -0.63651883 -1.33610227  0.01381101  1.25425396
  0.54067544 -0.54483896 -0.70856098  0.04289314]"
01_202008695 a3.vsi - 20x_002,Lymphocytes,1,-4.06506680316353,2.323628901960083,-4.06506680316353,"[-1.52213599 -1.17294851 -1.27676184 -0.35958523 -1.25841341 -1.45958305
 -1.14749498  0.66694556 -0.69575967  0.17044375 -0.56186206  1.18480476
  1.38632354  1.4657089   1.49554335  0.86107541  0.96426302  1.11152059
 -0.4631088  -0.28314455 -1.18046873 -1.089935   -0.51554494 -1.08465551
  0.24166417  0.87317804  0.03594751 -1.0196757  -0.6420705   0.5576376
 -0.00501996 -1.81928973  0.79620757  0.40586516]"
01_202008695 a3.vsi - 20x_003,Lymphocytes,1,-5.359482141989933,0.9993242921392032,-5.359482141989933,"[-1.41334848 -1.28055712 -0.90465837  0.2442623  -0.77323842 -1.7263064
 -1.48560539  1.58883132 -1.61435571 -1.47161831  1.02888181  0.7700108
  1.38893009  0.98117728  1.06507926  1.33584017  1.18969715 -0.00373052
 -0.57467371 -0.92551963 -1.32710547 -1.12785851 -0.8475537  -1.40357084
 -0.81088374 -0.9193605  -1.22209011 -0.81088993 -1.08125015  0.02873743
  0.15164168 -0.95440217 -0.83329781  0.62712093]"
01_202008695 a3.vsi - 20x_004,Lymphocytes,1,-3.279490860142139,0.14559852237403914,-3.279490860142139,"[-0.9137904  -1.04989075 -0.22246867 -0.35958523 -0.38196826 -0.92599349
 -0.89911542  0.70075973  0.1900855  -0.19653215 -0.17941701 -0.1210574
 -0.22389466 -0.13977202 -0.38218031  1.38178515  1.46223573  1.65401065
 -0.62429903 -0.73411103 -1.10016756 -1.01443225 -0.93530507 -0.57426811
 -0.48540131 -0.19703692  0.56977299 -0.07695391 -0.38742839 -0.5737701
 -1.17653914 -1.5378376   0.46500881  0.07510671]"
01_202008695 a3.vsi - 20x_005,Lymphocytes,1,-4.587787962735966,0.086009121531878,-4.587787962735966,"[-1.40534691 -1.24438056 -0.96667562  0.2442623  -1.00800051 -1.48283843
 -1.21359408  1.04385702 -0.26814099 -0.865428    1.01136716  0.10734098
  0.27765865  0.19337627  0.15286212  1.0831428   1.45359605  1.49051786
 -0.55327225 -0.39089927 -1.23226876 -1.11355656 -1.14885436 -0.74743854
 -0.40144026 -1.8097636  -0.47887029 -0.00688582 -0.75483884  0.55148796
 -0.80377259 -1.06139413  1.38580836  0.45352771]"
01_202008695 a3.vsi - 20x_006,Lymphocytes,1,-3.111659688337561,0.31160169252833975,-3.111659688337561,"[-1.45262139 -0.76952067 -1.40079633 -0.35958523  1.04225511 -1.49824585
 -0.77635989  0.84892724 -0.98130467 -0.54531407  0.12914916 -0.03876515
 -0.15235751 -0.0422627   0.09853138  1.43538762  1.2774717  -0.53910595
 -0.61807152 -0.97324005 -0.97408281 -0.45882526 -1.39929688 -0.23487276
  0.0589202   0.02342807  0.61693889  0.33437798 -0.1454057  -0.60504494
 -0.48406383 -1.68548322 -1.55572748  0.20921578]"
01_202010180.vsi - 20x_001,Lymphocytes,1,-2.8563414427176665,0.9514020757255431,-2.8563414427176665,"[-0.53123885 -0.35499098 -0.34650316  0.84810982  0.49447689 -0.75036541
 -0.3989558   0.79813022 -0.39809811 -0.88259404  0.79362377  0.78882518
  0.18768517  0.43251175  0.13299533  1.51196259  1.51691866  1.25945902
 -0.66169242 -0.63602435 -0.51236305 -0.11271345 -0.82267233 -0.606237
 -0.79858747 -0.02940894 -0.6880186  -0.24535854  0.63460505  0.23225542
  0.33586587 -1.009731    1.06571246  0.76016874]"
01_202010300.vsi - 20x_001,Lymphocytes,1,-0.9794200551469638,-1.863688460096514,-0.9794200551469638,"[-0.80498949 -0.84482079 -0.47053765 -0.35958523 -0.92974648 -0.77410229
 -0.65221532  0.47360167 -1.09288886 -0.26708791 -0.83654623 -0.73577483
 -0.71226697 -0.50541649 -0.33599931 -0.68573883 -0.91263236 -1.32871284
  0.2477442   0.05133958 -0.72459129 -0.69777572  0.06928957 -0.41713029
  0.72772185  0.64150555  0.95134767 -0.42959334 -0.62918506 -1.80488728
  0.81666066  0.71203069 -0.17095466 -0.71487043]"
01_202010300.vsi - 20x_002,Lymphocytes,1,-3.3464865077724353,-0.9501919929059671,-3.3464865077724353,"[-1.08824255 -1.03284353 -0.71860663  0.84810982 -1.35231825 -1.17909929
 -0.9251576   0.88272244 -0.97317203 -0.7496461   1.1447837   0.12482972
  0.18400558  0.18661449  0.02774661  0.08766829 -0.03652237 -0.06577547
 -0.14358691 -0.32408835 -1.00283188 -1.02930438 -1.05193808 -0.09192794
  0.32589422 -0.21102697  0.88620858 -0.1881577  -0.71329953 -0.90632634
 -0.4520694   0.11646441  1.44550566  1.08181339]"
01_202010300.vsi - 20x_003,Lymphocytes,1,0.6293550726420775,-2.7030863364146915,0.6293550726420775,"[-0.19348148 -0.64257906  0.21165204  0.84810982 -1.11755616  0.11410437
 -0.42133303 -0.35940806 -1.80359106  0.84666296 -2.21246845 -0.78532309
 -0.56514236 -0.48516704 -0.30982936 -1.26005105 -1.51267639 -1.84269321
  0.81246594  0.05439137 -0.55665552 -0.69069533  0.25357087 -0.26363309
  1.04100041 -0.88284138  2.11021191 -0.87816198 -0.19502122 -1.77438352
  1.27931397  2.38064666  1.308158    1.28157103]"
01_202010300.vsi - 20x_004,Lymphocytes,0,1.197301209890344,-1.2054291608309629,1.197301209890344,"[-0.15205657 -0.11562386 -0.22246867 -0.35958523  0.89357245  0.06554525
  0.04030574 -0.26307753 -0.09213868  0.49503146  0.22170742 -0.83659318
 -0.28481705 -0.4341973  -0.14160169 -0.96140869 -1.03754474 -1.54824939
  0.445066    0.06060202 -0.23797415  0.01238899  0.61163338 -0.4783135
  1.51680247 -0.40628668  1.68222802 -1.12950408 -0.11301437 -0.99973075
  1.93242584  0.58865039  0.5174036   1.02640535]"
01_202010300.vsi - 20x_005,Lymphocytes,1,-2.551049557533102,0.737542180572614,-2.551049557533102,"[-0.60616635 -0.87332246 -0.03641694  0.2442623  -1.34449285 -0.61402171
 -0.75938997  0.48527912  0.18106847 -0.0614946   1.30281191  0.68035313
  0.87885955  0.74765879  0.63171769  0.21018823  0.26587508  0.16087028
 -0.19292111 -0.25599531 -0.72302276 -1.01272008  0.13944233 -1.03771167
  0.58964666 -1.15379219 -0.24671152 -1.06831499  0.6033785   1.52600768
  0.45881576 -0.60362417  2.42008806 -0.69378813]"
01_202010545.vsi - 20x_001,Lymphocytes,1,-5.278906397263614,1.4801108848445346,-5.278906397263614,"[-1.83735423 -1.12616644 -1.83491705 -0.35958523 -1.07842914 -1.86783283
 -0.9572739   1.03784275 -0.93229569 -0.7711581   0.65795254  0.9939799
  0.5952686   0.49120668  0.4989308   2.18582225  2.2925547   1.35860606
 -0.83126148 -0.93224804 -1.20580342 -0.93299205 -0.60708413 -0.46418009
 -0.18781183  1.2849679   0.71133346 -0.176284   -1.50340992 -0.07013738
  0.11074089 -1.22295033  0.92320847  1.99710015]"
01_202010545.vsi - 20x_001 (2),Lymphocytes,1,-3.1545704481079704,1.2090739085730036,-3.1545704481079704,"[-0.74705832 -0.72852553 -0.34650316  0.2442623  -0.69498439 -0.95672966
 -0.77889212  0.90670469 -0.67885644 -0.34587997 -0.65009248  0.75209749
  1.04017831  0.97840553  0.58928918  0.95296536  0.96567852  0.78363752
 -0.49200309 -0.63327316 -0.76501226 -0.66297088 -2.04406994  1.53243699
  0.86795071  0.11714227 -0.93004606  0.27226511  2.06878546  0.95115968
  0.34399959 -0.47735159 -0.83450413  1.07091521]"
01_202010545.vsi - 20x_002,Lymphocytes,1,-4.637122693447919,0.8951095330648842,-4.637122693447919,"[-0.77933707 -1.02009708 -0.22246867  0.2442623  -1.78271542 -1.13217541
 -1.23305176  1.24856518 -1.54264867 -1.31492078  0.77795293  0.80125965
  0.83634785  1.00078102  0.78885649  1.58088005  1.33583196 -0.48317363
 -0.63856263 -0.96233377 -0.88535787 -1.12579706 -1.58073677  1.81508102
  0.59668413  0.95171037 -1.21584093 -0.6128522   2.3053641   0.16788122
  0.83396247 -0.14943786 -0.535007   -0.34960926]"
01_202010545.vsi - 20x_003,Lymphocytes,1,-4.824759938741043,1.7664488209599638,-4.824759938741043,"[-1.38471447 -0.95452957 -0.96667562 -0.35958523  0.69011197 -1.63420845
 -1.13963464  1.33636691 -1.13871675 -1.27906216  0.86843657  1.12948314
  0.81436755  0.90443827  0.39790504  2.00969984  2.0787617   0.88959098
 -0.80023353 -0.93049539 -1.11554195 -0.61235493 -1.98213183  1.38496351
 -0.38013714 -0.24952071 -2.00355345  0.98679387  2.06887659  0.58184077
  0.67367526 -0.25306761  0.61786052  0.89741975]"
01_202011105.vsi - 20x_001,Lymphocytes,1,-2.388164368174737,1.6778761569186882,-2.388164368174737,"[-0.71893004 -0.66391269 -0.34650316 -0.96343275  0.25971479 -0.75795723
 -0.66251267  0.51506238 -0.60813609 -0.17390286 -0.54923364  1.08632729
  0.94325825  0.91091999  0.44816744  0.82278793  0.74659851  0.57404251
 -0.38080342 -0.60833529 -0.71955504 -0.4658729  -0.80117719 -0.4815851
 -0.84491676 -0.58134905 -0.18345578 -0.38476947 -0.18779765 -0.72594902
  0.85041062 -0.48342968  0.47284231  0.00426701]"
01_202011105.vsi - 20x_002,Lymphocytes,1,-3.750725292460469,1.9521344477916287,-3.750725292460469,"[-1.11284696 -1.08261181 -0.71860663  0.84810982 -1.7279376  -1.11394034
 -1.11064131  0.64609487 -0.65115402 -0.32164955  0.06147472  1.63740249
  1.57850287  1.80863046  1.27406911  0.50117308  0.34791567 -0.28320172
 -0.31711682 -0.72351394 -1.01725313 -1.12354132 -0.88845933  0.06024556
  0.09190829 -0.05535504 -0.60744648 -1.15787878  0.53447861  0.74903284
  1.07005513 -0.43594711  0.24327667 -1.22852727]"
01_202011105.vsi - 20x_003,Lymphocytes,1,-4.259608478710525,1.0870495189349192,-4.259608478710525,"[-1.46137533 -1.15108221 -1.2147446   0.84810982 -0.92974648 -1.46985114
 -1.19267233  0.79964056 -0.70539175 -0.64864781  0.77347595  1.02246215
  1.07134181  1.09314751  0.68784491  1.00656784  0.84566785 -0.22986472
 -0.46826002 -0.73325079 -1.13944091 -1.0611422  -1.25613619  0.40223447
  0.20800865 -0.08859813  0.15644436 -0.76182483  0.47819572  0.44056036
  0.61090635 -0.94984894  1.13394381  1.23224271]"
